"","iso3","var_short","year","mean_value","var_long","residence"
"448","BDI","s_imp_r",2006,56.8527581521739,"Improved","rural"
"449","BDI","s_imp_r",2010,60.5032616782041,"Improved","rural"
"450","BDI","s_imp_r",2012,47.2776979782856,"Improved","rural"
"451","BDI","s_imp_r",2017,48.93901,"Improved","rural"
"452","BDI","s_imp_u",2000,65.65,"Improved","urban"
"453","BDI","s_imp_u",2005,71.3517636684303,"Improved","urban"
"454","BDI","s_imp_u",2006,67.7053553791887,"Improved","urban"
"455","BDI","s_imp_u",2010,84.7747711431176,"Improved","urban"
"456","BDI","s_imp_u",2012,81.7445865714253,"Improved","urban"
"457","BDI","s_imp_u",2017,81.03842,"Improved","urban"
"458","BDI","s_od_r",2000,2.8,"Open defecation","rural"
"459","BDI","s_od_r",2005,1,"Open defecation","rural"
"460","BDI","s_od_r",2006,4.23,"Open defecation","rural"
"461","BDI","s_od_r",2010,4.17509613642234,"Open defecation","rural"
"462","BDI","s_od_r",2012,2.5775349857405,"Open defecation","rural"
"463","BDI","s_od_r",2017,2.42519,"Open defecation","rural"
"464","BDI","s_od_u",2000,2.4,"Open defecation","urban"
"465","BDI","s_od_u",2005,0.8,"Open defecation","urban"
"466","BDI","s_od_u",2006,1.371,"Open defecation","urban"
"467","BDI","s_od_u",2010,1.90146385597219,"Open defecation","urban"
"468","BDI","s_od_u",2012,1.0913735013986,"Open defecation","urban"
"469","BDI","s_od_u",2017,0.4781,"Open defecation","urban"
"470","BDI","s_sep_r",2005,0.4,"Septic","rural"
"471","BDI","s_sep_r",2006,0.155,"Septic","rural"
"472","BDI","s_sep_r",2010,0.0843097119300531,"Septic","rural"
"473","BDI","s_sep_r",2012,0.0950198524541709,"Septic","rural"
"474","BDI","s_sep_r",2017,0.36096,"Septic","rural"
"475","BDI","s_sep_u",2005,18.1,"Septic","urban"
"476","BDI","s_sep_u",2006,13.286,"Septic","urban"
"477","BDI","s_sep_u",2010,17.7905303627224,"Septic","urban"
"478","BDI","s_sep_u",2012,21.4475283102539,"Septic","urban"
"479","BDI","s_sep_u",2017,27.48281,"Septic","urban"
"480","BDI","s_sew_r",2000,0.7,"Sewer","rural"
"481","BDI","s_sew_r",2005,0.1,"Sewer","rural"
"482","BDI","s_sew_r",2006,0.163,"Sewer","rural"
"483","BDI","s_sew_r",2010,0.058125293398643,"Sewer","rural"
"484","BDI","s_sew_r",2012,0.0423906317332373,"Sewer","rural"
"485","BDI","s_sew_r",2017,0.04561,"Sewer","rural"
"486","BDI","s_sew_u",2000,19.4,"Sewer","urban"
"487","BDI","s_sew_u",2005,11.7,"Sewer","urban"
"488","BDI","s_sew_u",2006,8.338,"Sewer","urban"
"489","BDI","s_sew_u",2010,7.61844429685971,"Sewer","urban"
"490","BDI","s_sew_u",2012,11.1577608374467,"Sewer","urban"
"491","BDI","s_sew_u",2017,3.21205,"Sewer","urban"
"492","BDI","s_shared_r",2005,7.56302521008403,"Shared","rural"
"493","BDI","s_shared_r",2010,12.7342447659353,"Shared","rural"
"494","BDI","s_shared_r",2012,13.5408589178353,"Shared","rural"
"495","BDI","s_shared_r",2017,11.06308,"Shared","rural"
"496","BDI","s_shared_u",2005,30.6569343065693,"Shared","urban"
"497","BDI","s_shared_u",2010,58.2441788098658,"Shared","urban"
"498","BDI","s_shared_u",2012,50.8456906696842,"Shared","urban"
"499","BDI","s_shared_u",2017,42.92675,"Shared","urban"
"500","BEL","s_imp_r",2000,100,"Improved","rural"
"501","BEL","s_imp_r",2006,100,"Improved","rural"
"502","BEL","s_imp_r",2012,99.9,"Improved","rural"
"503","BEL","s_imp_r",2014,100.034220532319,"Improved","rural"
"504","BEL","s_imp_r",2015,100.013524936602,"Improved","rural"
"505","BEL","s_imp_r",2019,100,"Improved","rural"
"506","BEL","s_imp_u",2000,100,"Improved","urban"
"507","BEL","s_imp_u",2006,100,"Improved","urban"
"508","BEL","s_imp_u",2012,100,"Improved","urban"
"509","BEL","s_imp_u",2014,99.9590972600225,"Improved","urban"
"510","BEL","s_imp_u",2015,100.044605174529,"Improved","urban"
"511","BEL","s_imp_u",2019,100,"Improved","urban"
"512","BEL","s_shared_r",2012,0.505561172901921,"Shared","rural"
"513","BEL","s_shared_u",2012,0.513874614594039,"Shared","urban"
"514","BEN","s_imp_r",2001,9.475,"Improved","rural"
"515","BEN","s_imp_r",2002,8.10632911392405,"Improved","rural"
"516","BEN","s_imp_r",2003,11.25,"Improved","rural"
"517","BEN","s_imp_r",2006,11.7185366603819,"Improved","rural"
"518","BEN","s_imp_r",2009,13.1293178235862,"Improved","rural"
"519","BEN","s_imp_r",2011,12.20779,"Improved","rural"
"520","BEN","s_imp_r",2012,12.27666,"Improved","rural"
"521","BEN","s_imp_r",2013,16.8154761904762,"Improved","rural"
"522","BEN","s_imp_r",2014,15.6,"Improved","rural"
"523","BEN","s_imp_r",2018,17.70131,"Improved","rural"
"524","BEN","s_imp_u",2001,51.8686971235195,"Improved","urban"
"525","BEN","s_imp_u",2002,48.4843694493783,"Improved","urban"
"526","BEN","s_imp_u",2003,50,"Improved","urban"
"527","BEN","s_imp_u",2006,48.7824879546845,"Improved","urban"
"528","BEN","s_imp_u",2009,61.4387256746715,"Improved","urban"
"529","BEN","s_imp_u",2011,59.88954,"Improved","urban"
"530","BEN","s_imp_u",2012,57.32167,"Improved","urban"
"531","BEN","s_imp_u",2013,55.0257372654156,"Improved","urban"
"532","BEN","s_imp_u",2014,53,"Improved","urban"
"533","BEN","s_imp_u",2018,48.90186,"Improved","urban"
"534","BEN","s_od_r",2001,84.7,"Open defecation","rural"
"535","BEN","s_od_r",2002,87.5,"Open defecation","rural"
"536","BEN","s_od_r",2003,83.4,"Open defecation","rural"
"537","BEN","s_od_r",2006,81.4326519490602,"Open defecation","rural"
"538","BEN","s_od_r",2009,77,"Open defecation","rural"
"539","BEN","s_od_r",2011,81.41293,"Open defecation","rural"
"540","BEN","s_od_r",2012,78.62266,"Open defecation","rural"
"541","BEN","s_od_r",2013,76.5,"Open defecation","rural"
"542","BEN","s_od_r",2014,77.1,"Open defecation","rural"
"543","BEN","s_od_r",2017,71,"Open defecation","rural"
"544","BEN","s_od_r",2018,70.54117,"Open defecation","rural"
"545","BEN","s_od_u",2001,37.2,"Open defecation","urban"
"546","BEN","s_od_u",2002,39.8,"Open defecation","urban"
"547","BEN","s_od_u",2003,37.45,"Open defecation","urban"
"548","BEN","s_od_u",2006,32.7559351867353,"Open defecation","urban"
"549","BEN","s_od_u",2009,28.2,"Open defecation","urban"
"550","BEN","s_od_u",2011,27.8941,"Open defecation","urban"
"551","BEN","s_od_u",2012,27.77319,"Open defecation","urban"
"552","BEN","s_od_u",2013,35.5,"Open defecation","urban"
"553","BEN","s_od_u",2014,35.6,"Open defecation","urban"
"554","BEN","s_od_u",2018,38.20976,"Open defecation","urban"
"555","BEN","s_sep_r",2011,0.19388,"Septic","rural"
"556","BEN","s_sep_r",2012,0.42933,"Septic","rural"
"557","BEN","s_sep_r",2014,0.5,"Septic","rural"
"558","BEN","s_sep_r",2018,0.55022,"Septic","rural"
"559","BEN","s_sep_u",2011,7.59097,"Septic","urban"
"560","BEN","s_sep_u",2012,9.98061,"Septic","urban"
"561","BEN","s_sep_u",2014,6.9,"Septic","urban"
"562","BEN","s_sep_u",2018,8.77264,"Septic","urban"
"563","BEN","s_sew_r",2001,0.0727272727272727,"Sewer","rural"
"564","BEN","s_sew_r",2002,0.2,"Sewer","rural"
"565","BEN","s_sew_r",2003,0.0545454545454545,"Sewer","rural"
"566","BEN","s_sew_r",2006,0.0888215586254864,"Sewer","rural"
"567","BEN","s_sew_r",2009,0.4,"Sewer","rural"
"568","BEN","s_sew_r",2011,0.22981,"Sewer","rural"
"569","BEN","s_sew_r",2012,0.36636,"Sewer","rural"
"570","BEN","s_sew_r",2014,0.2,"Sewer","rural"
"571","BEN","s_sew_r",2018,0.02614,"Sewer","rural"
"572","BEN","s_sew_u",2001,0.225,"Sewer","urban"
"573","BEN","s_sew_u",2002,0.2,"Sewer","urban"
"574","BEN","s_sew_u",2003,0.164285714285714,"Sewer","urban"
"575","BEN","s_sew_u",2006,0.101941769068122,"Sewer","urban"
"576","BEN","s_sew_u",2009,5.3,"Sewer","urban"
"577","BEN","s_sew_u",2011,1.16846,"Sewer","urban"
"578","BEN","s_sew_u",2012,2.12714,"Sewer","urban"
"579","BEN","s_sew_u",2014,0.8,"Sewer","urban"
"580","BEN","s_sew_u",2018,0.17782,"Sewer","urban"
"581","BEN","s_shared_r",2001,74.3246787306583,"Shared","rural"
"582","BEN","s_shared_r",2006,66.2364886996397,"Shared","rural"
"583","BEN","s_shared_r",2011,56.2218128056636,"Shared","rural"
"584","BEN","s_shared_r",2012,56.7278287461774,"Shared","rural"
"585","BEN","s_shared_r",2018,64.3249,"Shared","rural"
"586","BEN","s_shared_u",2001,61.2934362934363,"Shared","urban"
"587","BEN","s_shared_u",2006,57.353535982079,"Shared","urban"
"588","BEN","s_shared_u",2011,58.2693358659012,"Shared","urban"
"589","BEN","s_shared_u",2012,54.4997353096877,"Shared","urban"
"590","BEN","s_shared_u",2018,54.14927,"Shared","urban"
"591","BFA","s_imp_r",2003,9.4313690545639,"Improved","rural"
"592","BFA","s_imp_r",2005,20.3112785389651,"Improved","rural"
"593","BFA","s_imp_r",2006,10.1336174729887,"Improved","rural"
"594","BFA","s_imp_r",2007,16.9546878568935,"Improved","rural"
"595","BFA","s_imp_r",2009,16.2797713709387,"Improved","rural"
"596","BFA","s_imp_r",2010,15.375,"Improved","rural"
"597","BFA","s_imp_r",2014,30.5704533333333,"Improved","rural"
"598","BFA","s_imp_r",2016,25.083565,"Improved","rural"
"599","BFA","s_imp_r",2017,27.2933,"Improved","rural"
"600","BFA","s_imp_r",2018,38.70197,"Improved","rural"
"601","BFA","s_imp_u",2003,81.0439430107678,"Improved","urban"
"602","BFA","s_imp_u",2005,91.5045797003907,"Improved","urban"
"603","BFA","s_imp_u",2006,80.5680491516766,"Improved","urban"
"604","BFA","s_imp_u",2007,89.4146746980061,"Improved","urban"
"605","BFA","s_imp_u",2009,82.3072417082001,"Improved","urban"
"606","BFA","s_imp_u",2010,83.7,"Improved","urban"
"607","BFA","s_imp_u",2014,87.9048033333333,"Improved","urban"
"608","BFA","s_imp_u",2016,85.19048,"Improved","urban"
"609","BFA","s_imp_u",2017,89.67631,"Improved","urban"
"610","BFA","s_imp_u",2018,91.655155,"Improved","urban"
"611","BFA","s_od_r",2003,82.0974284708232,"Open defecation","rural"
"612","BFA","s_od_r",2005,72,"Open defecation","rural"
"613","BFA","s_od_r",2006,81.85,"Open defecation","rural"
"614","BFA","s_od_r",2007,70.4,"Open defecation","rural"
"615","BFA","s_od_r",2009,71.7938978801392,"Open defecation","rural"
"616","BFA","s_od_r",2010,79.35,"Open defecation","rural"
"617","BFA","s_od_r",2014,64.55409,"Open defecation","rural"
"618","BFA","s_od_r",2016,64.957915,"Open defecation","rural"
"619","BFA","s_od_r",2017,61.65599,"Open defecation","rural"
"620","BFA","s_od_r",2018,52.752625,"Open defecation","rural"
"621","BFA","s_od_u",2003,7.98684212858774,"Open defecation","urban"
"622","BFA","s_od_u",2005,7.5,"Open defecation","urban"
"623","BFA","s_od_u",2006,9.6,"Open defecation","urban"
"624","BFA","s_od_u",2007,5.6,"Open defecation","urban"
"625","BFA","s_od_u",2009,9.59552188435466,"Open defecation","urban"
"626","BFA","s_od_u",2010,12.9,"Open defecation","urban"
"627","BFA","s_od_u",2014,5.24768,"Open defecation","urban"
"628","BFA","s_od_u",2016,8.686495,"Open defecation","urban"
"629","BFA","s_od_u",2017,6.96244,"Open defecation","urban"
"630","BFA","s_od_u",2018,5.85126,"Open defecation","urban"
"631","BFA","s_sep_r",2003,0.102882492390612,"Septic","rural"
"632","BFA","s_sep_r",2005,1.7,"Septic","rural"
"633","BFA","s_sep_r",2006,0,"Septic","rural"
"634","BFA","s_sep_r",2007,2.4,"Septic","rural"
"635","BFA","s_sep_r",2009,0.103130978803428,"Septic","rural"
"636","BFA","s_sep_r",2010,0.05,"Septic","rural"
"637","BFA","s_sep_r",2014,0.37756,"Septic","rural"
"638","BFA","s_sep_r",2016,0,"Septic","rural"
"639","BFA","s_sep_r",2017,0,"Septic","rural"
"640","BFA","s_sep_r",2018,0.0951,"Septic","rural"
"641","BFA","s_sep_u",2003,5.00245957712194,"Septic","urban"
"642","BFA","s_sep_u",2005,6.5,"Septic","urban"
"643","BFA","s_sep_u",2006,1.8,"Septic","urban"
"644","BFA","s_sep_u",2007,8.6,"Septic","urban"
"645","BFA","s_sep_u",2009,5.22564356467914,"Septic","urban"
"646","BFA","s_sep_u",2010,2.25,"Septic","urban"
"647","BFA","s_sep_u",2014,6.807935,"Septic","urban"
"648","BFA","s_sep_u",2016,6.75369,"Septic","urban"
"649","BFA","s_sep_u",2017,4.09551,"Septic","urban"
"650","BFA","s_sep_u",2018,6.980755,"Septic","urban"
"651","BFA","s_sew_r",2003,0.157157280153279,"Sewer","rural"
"652","BFA","s_sew_r",2006,0,"Sewer","rural"
"653","BFA","s_sew_r",2010,0,"Sewer","rural"
"654","BFA","s_sew_r",2014,0,"Sewer","rural"
"655","BFA","s_sew_r",2016,0,"Sewer","rural"
"656","BFA","s_sew_r",2017,0,"Sewer","rural"
"657","BFA","s_sew_r",2018,0.002385,"Sewer","rural"
"658","BFA","s_sew_u",2003,2.99353255528822,"Sewer","urban"
"659","BFA","s_sew_u",2006,1.18760064412238,"Sewer","urban"
"660","BFA","s_sew_u",2010,4.1,"Sewer","urban"
"661","BFA","s_sew_u",2014,1.63777,"Sewer","urban"
"662","BFA","s_sew_u",2016,2.305685,"Sewer","urban"
"663","BFA","s_sew_u",2017,3.13577,"Sewer","urban"
"664","BFA","s_sew_u",2018,0.812905,"Sewer","urban"
"665","BFA","s_shared_r",2003,53.2841587636108,"Shared","rural"
"666","BFA","s_shared_r",2010,62.9840362420451,"Shared","rural"
"667","BFA","s_shared_r",2014,60.5211334101359,"Shared","rural"
"668","BFA","s_shared_r",2016,61.893015,"Shared","rural"
"669","BFA","s_shared_r",2017,59.56212,"Shared","rural"
"670","BFA","s_shared_r",2018,63.915515,"Shared","rural"
"671","BFA","s_shared_u",2003,41.6160915554014,"Shared","urban"
"672","BFA","s_shared_u",2010,47.637301366044,"Shared","urban"
"673","BFA","s_shared_u",2014,45.5837875293359,"Shared","urban"
"674","BFA","s_shared_u",2016,59.699365,"Shared","urban"
"675","BFA","s_shared_u",2017,55.76309,"Shared","urban"
"676","BFA","s_shared_u",2018,51.422505,"Shared","urban"
"677","BGD","s_imp_r",2000,30.5565924316859,"Improved","rural"
"678","BGD","s_imp_r",2001,34.4195939430825,"Improved","rural"
"679","BGD","s_imp_r",2004,32.0828748740693,"Improved","rural"
"680","BGD","s_imp_r",2005,42.8194548980406,"Improved","rural"
"681","BGD","s_imp_r",2006,37.2971909875676,"Improved","rural"
"682","BGD","s_imp_r",2007,41.6268340279529,"Improved","rural"
"683","BGD","s_imp_r",2009,42.3217088771305,"Improved","rural"
"684","BGD","s_imp_r",2010,41.497229020752,"Improved","rural"
"685","BGD","s_imp_r",2011,52.4386931980003,"Improved","rural"
"686","BGD","s_imp_r",2013,74.357,"Improved","rural"
"687","BGD","s_imp_r",2014,61.01,"Improved","rural"
"688","BGD","s_imp_r",2016,55.3536567657662,"Improved","rural"
"689","BGD","s_imp_r",2018,71.4368680737407,"Improved","rural"
"690","BGD","s_imp_r",2019,79.74449,"Improved","rural"
"691","BGD","s_imp_u",2000,60.4826741294409,"Improved","urban"
"692","BGD","s_imp_u",2001,63.8586937705414,"Improved","urban"
"693","BGD","s_imp_u",2004,53.3285654145853,"Improved","urban"
"694","BGD","s_imp_u",2005,70.6973330284357,"Improved","urban"
"695","BGD","s_imp_u",2006,76.4051294008347,"Improved","urban"
"696","BGD","s_imp_u",2007,72.704585906141,"Improved","urban"
"697","BGD","s_imp_u",2009,71.9295121559086,"Improved","urban"
"698","BGD","s_imp_u",2010,62.4865182522753,"Improved","urban"
"699","BGD","s_imp_u",2011,73.1406438366193,"Improved","urban"
"700","BGD","s_imp_u",2013,86.357,"Improved","urban"
"701","BGD","s_imp_u",2014,82.7675,"Improved","urban"
"702","BGD","s_imp_u",2016,77.765137118405,"Improved","urban"
"703","BGD","s_imp_u",2018,75.6200384499197,"Improved","urban"
"704","BGD","s_imp_u",2019,91.544165,"Improved","urban"
"705","BGD","s_od_r",2000,21.9752875583064,"Open defecation","rural"
"706","BGD","s_od_r",2001,24.6589938119371,"Open defecation","rural"
"707","BGD","s_od_r",2004,16.4,"Open defecation","rural"
"708","BGD","s_od_r",2005,12.3353930470795,"Open defecation","rural"
"709","BGD","s_od_r",2006,9.5,"Open defecation","rural"
"710","BGD","s_od_r",2007,9.11682112705372,"Open defecation","rural"
"711","BGD","s_od_r",2009,6.95,"Open defecation","rural"
"712","BGD","s_od_r",2010,5.73,"Open defecation","rural"
"713","BGD","s_od_r",2011,6.99934134119355,"Open defecation","rural"
"714","BGD","s_od_r",2013,4.56,"Open defecation","rural"
"715","BGD","s_od_r",2014,3.379,"Open defecation","rural"
"716","BGD","s_od_r",2016,3.78333333333333,"Open defecation","rural"
"717","BGD","s_od_r",2018,2.183235,"Open defecation","rural"
"718","BGD","s_od_r",2019,2.0291,"Open defecation","rural"
"719","BGD","s_od_u",2000,2.99443396910438,"Open defecation","urban"
"720","BGD","s_od_u",2001,8.56490161191357,"Open defecation","urban"
"721","BGD","s_od_u",2004,4.2,"Open defecation","urban"
"722","BGD","s_od_u",2005,2.80407484522097,"Open defecation","urban"
"723","BGD","s_od_u",2006,2.6,"Open defecation","urban"
"724","BGD","s_od_u",2007,1.71012002984389,"Open defecation","urban"
"725","BGD","s_od_u",2009,1.7,"Open defecation","urban"
"726","BGD","s_od_u",2010,1.435,"Open defecation","urban"
"727","BGD","s_od_u",2011,1.45675909743478,"Open defecation","urban"
"728","BGD","s_od_u",2013,1.427,"Open defecation","urban"
"729","BGD","s_od_u",2014,0.73,"Open defecation","urban"
"730","BGD","s_od_u",2016,0.872412349555207,"Open defecation","urban"
"731","BGD","s_od_u",2018,0.151725,"Open defecation","urban"
"732","BGD","s_od_u",2019,0.455175,"Open defecation","urban"
"733","BGD","s_sep_r",2000,4.3,"Septic","rural"
"734","BGD","s_sep_r",2001,4.7,"Septic","rural"
"735","BGD","s_sep_r",2004,3.2,"Septic","rural"
"736","BGD","s_sep_r",2006,7.1,"Septic","rural"
"737","BGD","s_sep_r",2007,9.04841657872174,"Septic","rural"
"738","BGD","s_sep_r",2009,6.45,"Septic","rural"
"739","BGD","s_sep_r",2011,4.08758286409589,"Septic","rural"
"740","BGD","s_sep_r",2013,11.735,"Septic","rural"
"741","BGD","s_sep_r",2014,6.39,"Septic","rural"
"742","BGD","s_sep_r",2018,15.98089,"Septic","rural"
"743","BGD","s_sep_r",2019,19.94843,"Septic","rural"
"744","BGD","s_sep_u",2000,35.1,"Septic","urban"
"745","BGD","s_sep_u",2001,26.1,"Septic","urban"
"746","BGD","s_sep_u",2004,29.5,"Septic","urban"
"747","BGD","s_sep_u",2006,28.3,"Septic","urban"
"748","BGD","s_sep_u",2007,29.8277290556427,"Septic","urban"
"749","BGD","s_sep_u",2009,25.4,"Septic","urban"
"750","BGD","s_sep_u",2011,19.2266790237743,"Septic","urban"
"751","BGD","s_sep_u",2013,26.816,"Septic","urban"
"752","BGD","s_sep_u",2014,24.007,"Septic","urban"
"753","BGD","s_sep_u",2018,28.477525,"Septic","urban"
"754","BGD","s_sep_u",2019,32.86031,"Septic","urban"
"755","BGD","s_sew_r",2006,0.2,"Sewer","rural"
"756","BGD","s_sew_r",2007,0.241752316888582,"Sewer","rural"
"757","BGD","s_sew_r",2009,0.1,"Sewer","rural"
"758","BGD","s_sew_r",2011,0.183804712040559,"Sewer","rural"
"759","BGD","s_sew_r",2013,0.066,"Sewer","rural"
"760","BGD","s_sew_r",2014,0.249,"Sewer","rural"
"761","BGD","s_sew_r",2018,0.40064,"Sewer","rural"
"762","BGD","s_sew_r",2019,1.06183,"Sewer","rural"
"763","BGD","s_sew_u",2006,9.4,"Sewer","urban"
"764","BGD","s_sew_u",2007,8.53754768432453,"Sewer","urban"
"765","BGD","s_sew_u",2009,15.65,"Sewer","urban"
"766","BGD","s_sew_u",2011,11.0452088518601,"Sewer","urban"
"767","BGD","s_sew_u",2013,15.223,"Sewer","urban"
"768","BGD","s_sew_u",2014,10.754,"Sewer","urban"
"769","BGD","s_sew_u",2018,19.762635,"Sewer","urban"
"770","BGD","s_sew_u",2019,29.50378,"Sewer","urban"
"771","BGD","s_shared_r",2006,29.746835443038,"Shared","rural"
"772","BGD","s_shared_r",2007,33.1,"Shared","rural"
"773","BGD","s_shared_r",2011,34.5450830161688,"Shared","rural"
"774","BGD","s_shared_r",2013,25.814,"Shared","rural"
"775","BGD","s_shared_r",2014,27.693,"Shared","rural"
"776","BGD","s_shared_r",2018,27.92671,"Shared","rural"
"777","BGD","s_shared_r",2019,22.46634,"Shared","rural"
"778","BGD","s_shared_u",2006,29.6928327645051,"Shared","urban"
"779","BGD","s_shared_u",2007,33.2,"Shared","urban"
"780","BGD","s_shared_u",2011,42.1758610411166,"Shared","urban"
"781","BGD","s_shared_u",2013,32.233,"Shared","urban"
"782","BGD","s_shared_u",2014,36.72,"Shared","urban"
"783","BGD","s_shared_u",2018,41.716835,"Shared","urban"
"784","BGD","s_shared_u",2019,28.56598,"Shared","urban"
"785","BGR","s_imp_r",2000,100,"Improved","rural"
"786","BGR","s_imp_r",2001,100,"Improved","rural"
"787","BGR","s_imp_r",2007,100,"Improved","rural"
"788","BGR","s_imp_r",2009,100,"Improved","rural"
"789","BGR","s_imp_r",2010,100,"Improved","rural"
"790","BGR","s_imp_r",2011,100,"Improved","rural"
"791","BGR","s_imp_r",2012,100,"Improved","rural"
"792","BGR","s_imp_r",2013,99.99,"Improved","rural"
"793","BGR","s_imp_r",2014,100,"Improved","rural"
"794","BGR","s_imp_r",2015,100,"Improved","rural"
"795","BGR","s_imp_r",2016,100,"Improved","rural"
"796","BGR","s_imp_r",2017,100,"Improved","rural"
"797","BGR","s_imp_r",2018,100,"Improved","rural"
"798","BGR","s_imp_u",2000,100,"Improved","urban"
"799","BGR","s_imp_u",2001,100,"Improved","urban"
"800","BGR","s_imp_u",2007,100,"Improved","urban"
"801","BGR","s_imp_u",2009,100,"Improved","urban"
"802","BGR","s_imp_u",2010,100,"Improved","urban"
"803","BGR","s_imp_u",2011,100,"Improved","urban"
"804","BGR","s_imp_u",2012,100,"Improved","urban"
"805","BGR","s_imp_u",2013,100,"Improved","urban"
"806","BGR","s_imp_u",2014,100,"Improved","urban"
"807","BGR","s_imp_u",2015,100,"Improved","urban"
"808","BGR","s_imp_u",2016,100,"Improved","urban"
"809","BGR","s_imp_u",2017,100,"Improved","urban"
"810","BGR","s_imp_u",2018,100,"Improved","urban"
